purchase_id,customer_id,purchase_date,purchase_value,channel,region,payment_method,campaign_group
749,CUST0110,13 Feb 2026,147.44,Online,North,Credit Card,A
2197,CUST0302,2026/04/19,133.22,in-store,North,Debit Card,B
1812,CUST0238,2025/01/27,$60.10,In-Store,North,Debit Card,
173,CUST0027,09 Jan 2026,194.28,Online,East,Debit Card,
2945,CUST0393,26-08-2025,121.6,Online,North,Debit Card,
863,CUST0127,18 Nov 2025,$176.19,Online,South,Cash,
2542,CUST0349,2025-02-11,42.38,Online,south,Debit Card,
428,CUST0068,2023-06-04,51.95,In-Store,East,PayPal,
1191,CUST0167,12/31/2023,29.45,In-Store,North,Debit Card,
223,CUST0034,09/19/2021,150.44,Online,East,Debit Card,
1497,CUST0200,2022-02-28,94.4,Online,East,Debit Card,
2504,CUST0343,23 Apr 2024,143.77,Online,south,Debit Card,
2270,CUST0312,2022-06-10,110.3,online,west,Credit Card,
2975,CUST0398,15-09-2022,96.92,In-Store,East,Debit Card,
124,CUST0019,2023-07-17,89.05,Instore,South,Cash,
3188,CUST0427,08-07-2024,159.66,Online,North,PayPal,
1465,CUST0196,03/24/2023,191.43,In-Store,South,PayPal,
1214,CUST0171,2024-08-31,161.18,Online,North,Cash,
2726,CUST0368,2021-01-06,131.06,Online,East,Cash,
2586,CUST0354,2026/06/17,171.89,In-Store,East,Debit Card,
2771,CUST0374,07 Jun 2022,157.68,ONLINE,North,Credit Card,
2871,CUST0386,2023/09/24,114.6, Online,East,Credit Card,
2087,CUST0287,11-10-2023,111.29,IN-STORE,West,PayPal,
3354,CUST0445,2025/10/11,229.73,In-Store,WEST ,Debit Card,
2021,CUST0276,01/13/2026,111.38,Online,West,Credit Card,
187,CUST0030,04/09/2024,141.43,Online,South,Debit Card,
1829,CUST0240,27-02-2024,133.66,Online,North,Credit Card,
3585,CUST0478,30-12-2023,135.37,In-Store,East,Credit Card,
577,CUST0092,22-11-2021,95.52, Online,West,Credit Card,
456,CUST0075,16-02-2023,112.03, Online,NORTH,Credit Card,
318,CUST0050,27 Jul 2025,119.59,Online,North,Credit Card,
1680,CUST0223,2023/08/17,49.45,Online,East,PayPal,
256,CUST0039,2025-02-03,134.9,in-store,West,Debit Card,
1657,CUST0221,2023/09/16,162.86,ONLINE,East,Debit Card,
370,CUST0057,2025-12-30,,In-Store,South,Credit Card,
1627,CUST0218,30-06-2025,100.34,In-Store,North,Debit Card,
601,CUST0095,28 Dec 2020,101.65, Online,South,Cash,
3238,CUST0434,2025-11-05,116.49,Online,North,Debit Card,
976, CUST0139,03/09/2025,133.95,IN-STORE,West,PayPal,
2797,CUST0377,09/09/2023,125.6,Online,East,PayPal,
2593,CUST0355,04 Jun 2025,114.13,Online,East,Credit Card,
545,CUST0086,05/07/2024,$111.79,in-store,West,Credit Card,
1576,CUST0212,11/18/2023,147.54,Online,South,Credit Card,
1537,CUST0207,2026-07-24,179.02,Online,South,Debit Card,
1611,cust0217,2024/09/29,113.16,Online,West,Credit Card,
3143, CUST0421,19 Sep 2022,$137.69,Instore,East,Credit Card,
2228,CUST0308,09/19/2022,105.06,Online,East,PayPal,
482,CUST0077,11-10-2025,148.41,In-Store,East,Credit Card,
462,CUST0075,17-04-2023,141.49, In-Store,NORTH,Credit Card,
269,CUST0043,12/25/2024,109.56, In-Store,south,Debit Card,
1126,CUST0159,2025/09/17,117.85,Online ,North,Credit Card,
2005,CUST0275,2024-10-28,146.39,Online ,North,Credit Card,
696,CUST0106,2021-02-22,127.62, In-Store,South,Credit Card,
2661,CUST0363,2025-07-22,142.84,In-Store, East,Cash,
2054,CUST0279,02/19/2025,167.14,In-Store,North,Credit Card,
1028,CUST0147,06-05-2026,190.68,In-Store,,Debit Card,
47,CUST0007,2024-06-12,66.32,online,North,Credit Card,
2310,CUST0318,2026-04-29,86.81,Online,East,Debit Card,B
70,CUST0009,02/16/2025,144.2, In-Store,North,PayPal,
2693,CUST0365,2021-01-05,136.69,Online,South,Debit Card,
2164,CUST0296,2026-01-10,235.91,Online,West,Credit Card,
2426,CUST0334,29 Feb 2024,39.87,In-Store,South,Debit Card,
1651,CUST0221,19-06-2022,147.17,Online,East,Credit Card,
771,CUST0113,2024/01/14,222.43,Online ,South,Debit Card,
1510,CUST0202,04/27/2026,96.0,Online,West,,A
2566,CUST0353,24-03-2026,181.25,Online,West,Credit Card,A
1738,CUST0228,2024-10-18,$119.14,Online,West,PayPal,
2076,CUST0284,25-04-2026,67.88,Online,North,PayPal,A
2523,CUST0347,25 Jan 2021,85.78, Online,,Debit Card,
3111,CUST0416,20-08-2021,47.54,In-Store,North,Credit Card,
623,CUST0096,2026-03-12,134.72,In-Store,West,Debit Card,B
1461,CUST0196,03/27/2026,147.46,Online,South,PayPal,B
2944,CUST0393,2025-08-19,100.82,Online,North,Credit Card,
1208,CUST0170,2024/06/08,89.7,Online,east,Credit Card,
1419,CUST0190,29-10-2025,134.92,Online,North,Credit Card,
284,CUST0045,02/16/2023,139.81,In-Store,West,Credit Card,
3130,CUST0420,08/04/2024,129.62,In-Store,South,Credit Card,
3490,CUST0465,11 Dec 2022,105.11,Online,north,Credit Card,
3332,CUST0444,05/11/2026,50.04, In-Store,East,Cash,
1199,CUST0168,26-12-2023,114.31,In-Store,North,Credit Card,
1676,CUST0223,23 Sep 2022,91.1,IN-STORE, East,Credit Card,
2014,CUST0276,08-09-2023,123.72,Online,West,Debit Card,
738,CUST0110,2023-12-17,69.43,Online,North,Credit Card,
1670,CUST0223,16 Apr 2025,105.37,IN-STORE,East,Credit Card,
897,CUST0131,2026/01/11,212.95,ONLINE,East,PayPal,
3293,CUST0441,10/09/2025,177.62,Instore,East,Debit Card,
1908,CUST0256,26-03-2024,182.24,ONLINE,North,Debit Card,
769,CUST0113,31 Jul 2025,136.87,Online,South,Credit Card,
1168,CUST0164,24 Nov 2025,115.99,Online,North,Credit Card,
2747,CUST0369,12-01-2023,44.25,Online,South,Credit Card,
1837,CUST0241,2024/02/15,205.1,In-Store,west,Debit Card,
2503,CUST0343,01/01/2025,195.18, Online,SOUTH,Debit Card,
2263,cust0312,2025-08-25,186.88,online,West,Credit Card,
3501,CUST0466,2022/11/19,130.0,Online,North,PayPal,
3471,CUST0462,2022-07-01,73.9,In-Store, North,,
277,CUST0044,06/14/2024,174.93,Online,East,PayPal,
2295,CUST0316,01/08/2024,135.36,Online,South,Credit Card,
342,CUST0055,2022-12-20,81.21,Online,South,Credit Card,
1296,CUST0179,20-12-2023,120.94,In-Store,West,PayPal,
2709,CUST0366,29 Mar 2022,110.15,Online,West,Debit Card,
2285,CUST0315,2022/06/10,5.0,Instore,North,Cash,
3279, CUST0440,05 Dec 2024,106.62,Online,North,Credit Card,
2764,CUST0374,28-10-2022,59.4,In-Store, North,Credit Card,
3237,CUST0433,2025/08/29,142.84,Online,,,
1463,CUST0196,07/14/2023,144.13,Online ,South,Debit Card,
1649,CUST0220,2022/04/03,96.41,In-Store,South,Credit Card,
1006,CUST0146,22-12-2024,100.71,In-Store,South,Credit Card,
2109,CUST0289,2025-10-02,88.15,In-Store,West,Debit Card,
1619,CUST0218,2021-03-29,124.83,Online,North,Debit Card,
3029,CUST0406,26-12-2021,71.83, Online,North,Debit Card,
28,CUST0005,06 Apr 2024,-122.5,In-Store,West,,
3274,CUST0439,2024-07-26,145.85,In-Store,North,Credit Card,
2397,CUST0332,04/11/2024,90.49,In-Store, North,Debit Card,
260,CUST0041,11-08-2025,73.52,Online,West,Credit Card,
777,CUST0113,07-09-2022,175.09,in-store,South,Debit Card,
3515,CUST0468,23 Oct 2025,186.15,in-store,West,,
2459,CUST0338,2022/03/02,$59.29,In-Store,North,PayPal,
755,CUST0111,24 Jul 2020,80.23,Online,North,Credit Card,
3120,CUST0418,2022-07-18,86.09, In-Store,South,Credit Card,
3465,CUST0461,2023-12-10,96.61,Online,South,Debit Card,
2335,CUST0323,25-06-2020,117.5,IN-STORE,North,Credit Card,
2682,CUST0365,2025-06-12,143.84,In-Store,South,Debit Card,
662,CUST0102,17 Dec 2022,89.52,In-Store,west,Debit Card,
162,CUST0026,23-02-2024,132.28,In-Store,North,PayPal,
910,CUST0131,25 Oct 2022,65.9,ONLINE,east,Cash,
3094,CUST0415,2023/05/05,84.63,Online,East,Cash,
2365,CUST0326,2022/04/25,-,In-Store,west,PayPal,
3304,CUST0441,07/08/2022,122.92,Online,East,PayPal,
2230,CUST0308,05 Oct 2023,116.31,Online,East,Credit Card,
1101,CUST0156,29-08-2024,$93.37,In-Store,West,Debit Card,
1540,CUST0207,2024/08/03,155.17,In-Store,South,PayPal,
3051, CUST0408,12/28/2025,133.14,online,South,Credit Card,
2003,CUST0275,03/14/2022,86.63,Online,North,Credit Card,
1574,CUST0212,23 Sep 2023,96.47,Online,South,Debit Card,
106,CUST0016,2026/07/13,173.15,In-Store,North,PayPal,
821,CUST0117,21-11-2025,139.82,In-Store,South,Debit Card,
3201,CUST0429,14 Jul 2024,101.63,Online,south,Debit Card,
549,CUST0086,2024-03-09,151.12,Online,West,Credit Card,
1857,CUST0246 ,06-03-2021,127.31,Online,North,Credit Card,
1207,CUST0170,31 Jan 2024,207.22,Online,East,PayPal,
2842,CUST0384,24 Nov 2022,218.57,In-Store,West,Credit Card,
807,CUST0117,13 Jan 2026,136.96, Online,South,Debit Card,
2118, CUST0290,2021/11/26,119.53,In-Store,east,Debit Card,
504,CUST0081,2025-06-18,113.56,In-Store,East,Debit Card,
3189,CUST0428,2025/06/07,123.27, In-Store,West,Debit Card,
2541,CUST0349,10-02-2026,148.94,In-Store,South,Debit Card,B
1835,CUST0241,11-11-2023,69.16,In-Store,West,Debit Card,
3254,CUST0438,2021/07/10,69.42,Instore,South,PayPal,
1185,CUST0166,2026-07-15,148.72,Online,WEST ,Debit Card,
1378,CUST0186,08 Apr 2026,155.7,Online,North,Credit Card,A
984,CUST0141,2025/09/23,108.34,IN-STORE,WEST ,Credit Card,
720,CUST0108,2026/03/02,176.81,Online ,West,Cash,A
2602,CUST0356,06/20/2026,141.56,Online,East,PayPal,
3415,CUST0455 ,24-10-2025,142.9,ONLINE,North,Credit Card,
2246,CUST0310,28 Mar 2026,$180.70,Online ,North,PayPal,A
3050,CUST0408,12/19/2023,198.9,in-store,south,Credit Card,
3413,CUST0455,07/07/2026,180.23,In-Store,North,Credit Card,
2869,CUST0386,05-01-2023,119.29,Online,East,PayPal,
2359,CUST0325,2025/10/26,135.56,Online,East,PayPal,
136,CUST0021,01/19/2024,101.68,Online,,Credit Card,
3305,CUST0441,11-05-2024,75.55,Online,East,Cash,
337,CUST0053,2024-10-26,88.93,In-Store,North,Credit Card,
1791,CUST0237,2021-02-03,17.03,In-Store,North,Cash,
1460,CUST0196,11/28/2025,45.77,in-store,South,,
3358,CUST0445,01-07-2025,158.91,online,West,Credit Card,
1160,CUST0162,2022-07-01,104.96,ONLINE,East,Debit Card,
523,CUST0084 ,25-05-2023,130.56,Online,East,Debit Card,
1936,CUST0265,2023/10/18,75.2,,SOUTH,PayPal,
2455,CUST0338,06 Oct 2025,163.22,online, North,Credit Card,
78,CUST0010,2022-01-21,86.38,In-Store,South,Credit Card,
2043,CUST0278,06-04-2026,146.74,In-Store,North,Credit Card,B
2639,CUST0361,2024/11/20,64.16,In-Store,west,Credit Card,
1004,CUST0145,19-02-2024,-118.93,Online,South,Credit Card,
1479,CUST0199 ,18 Jun 2026,119.54, Online,East,Debit Card,
2856,CUST0384,2023/05/19,143.28,In-Store,west,PayPal,
1427,CUST0191,09 Jan 2025,172.5,In-Store,West,Credit Card,
1403,CUST0188,09/24/2024,68.79,ONLINE,West,PayPal,
3566,CUST0477,20-10-2022,103.27,Online,West,PayPal,
2105,CUST0288,2023-05-28,unknown,Online, North,Debit Card,
1113,CUST0158,02/25/2026,210.35,Instore,East,Credit Card,A
2816,CUST0381,2026-04-30,98.11,Online,East,Credit Card,
2338,CUST0323,2026-07-21,159.01,Online,North,Credit Card,
2987,CUST0400,10/08/2025,-159.09,,North,PayPal,
432,CUST0069,11/22/2025,175.23,online,East,Debit Card,
450,CUST0073,19 Jul 2024,66.75,In-Store, East,Credit Card,
1424,CUST0191,25-05-2024,124.26,online,West,Debit Card,
1137,CUST0160,2021/03/24,147.19,Online,North,PayPal,
2822,CUST0382,09/26/2025,205.62,Online,South,Credit Card,
544,CUST0085,02-04-2025,96.2,Online,West,Credit Card,
1883,CUST0252,,249.93,Online,West,Credit Card,
96,CUST0014,2024-12-03,135.02,Online,North,Debit Card,
2614,CUST0358,20-08-2025,107.1,online,North,Debit Card,
1989,CUST0274,2025/05/24,110.42,In-Store,East,Cash,
3150,CUST0422,10/04/2025,154.37,In-Store,West,Debit Card,
698,CUST0106,01/25/2021,99.12,In-Store,SOUTH,PayPal,
2064,CUST0280,2023-07-14,62.7, Online,WEST ,Credit Card,
2841,CUST0384,2023-12-11,148.21,In-Store,WEST ,Credit Card,
2188,CUST0300,2026-02-23,138.88,In-Store,South,PayPal,B
3338,CUST0444,2023/04/08,142.07,In-Store,East,Credit Card,
1291,CUST0179,17 Mar 2025,121.14,In-Store,West,Credit Card,
1275,CUST0177,2026/06/05,70.3,Instore,South,PayPal,
3128,CUST0418,2024-04-13,157.35,In-Store,south,Cash,
2202,CUST0303,2024/08/19,55.63,IN-STORE,South,Debit Card,
1082,CUST0152,2025-01-28,162.06,Online,South,Credit Card,
3129,CUST0419,2026/04/09,145.0,In-Store,WEST ,Credit Card,A
611,CUST0095,20 Mar 2023,179.02,Online,South,Credit Card,
84,CUST0010,07 Dec 2022,130.85,In-Store,South,Credit Card,
2834,CUST0382,13 May 2022,113.52,ONLINE,SOUTH,Debit Card,
3337,CUST0444,2025-04-15,-160.2,,East,Debit Card,
1892,CUST0253,2022/07/06,149.97,Online,SOUTH,Credit Card,
2705,CUST0366,17-04-2026,203.02,Online,West,PayPal,A
330,CUST0052,06/04/2022,33.62,In-Store,North,PayPal,
3310,CUST0441,13-02-2022,69.12,Online,East,PayPal,
2950,CUST0394,2024-03-13,69.32,IN-STORE,NORTH,Credit Card,
2662,CUST0363,05/12/2024,95.36,IN-STORE,East,Credit Card,
1597,CUST0214,02/13/2022,61.86,Online,North,PayPal,
1528,CUST0206,2023-01-05,108.07,In-Store, North,Credit Card,
1567,CUST0209,22-12-2024,131.59,Online,East,Cash,
2106,CUST0288,19 Jan 2026,113.4,online,North,Debit Card,
138,CUST0021 ,2026-06-26,159.78,In-Store,North,Credit Card,
172,CUST0027,09/10/2021,111.64,Online,East,Cash,
2813,CUST0380,21 Apr 2026,213.51,In-Store,South,Credit Card,B
1940,CUST0266,2025-02-09,108.96,Online,East,Credit Card,
1546,CUST0207,2023-07-10,91.03,Instore,south,Debit Card,
642,CUST0098,01 Jul 2020,88.16,In-Store,East,PayPal,
3601,CUST0479,09/17/2024,117.05,Online,east,Cash,
3400,CUST0454,2021-07-20,111.33,Online,North,PayPal,
1906,CUST0256,2025-04-21,123.92,in-store,North,Cash,
593,CUST0094,2023-06-17,176.9,Online,North,Credit Card,
1108,CUST0157,12/04/2025,4410.29,In-Store,SOUTH,PayPal,
3463,CUST0461,20-11-2024,142.53,In-Store,South,PayPal,
921,CUST0132,2025-01-01,86.56,IN-STORE,South,PayPal,
2651,CUST0362,2025-01-04,113.6, In-Store,south,Debit Card,
3013,CUST0405,04/13/2022,150.8,In-Store,south,Credit Card,
3108,CUST0416,17-08-2025,119.84,Online,North,Credit Card,
2403,CUST0332,05/08/2024,83.49,In-Store,North,Credit Card,
1246,CUST0174,12/08/2025,157.85,Online ,South,Credit Card,
3436,CUST0459,11 Dec 2022,149.32,Online,west,Debit Card,
3141,CUST0421,21 Apr 2026,73.39,Online, East,PayPal,A
27,CUST0005,06-03-2024,66.03,Online,west,Debit Card,
1542,CUST0207,12-11-2024,$175.14,in-store,South,Credit Card,
553,CUST0088,17-02-2026,156.65,In-Store,West,PayPal,B
671,CUST0102,2024/07/24,188.33,In-Store,West,Debit Card,
727,CUST0108,06-02-2024,134.55,In-Store,West,Credit Card,
2334,CUST0323,2024-12-06,88.17,Online,North,Debit Card,
2870,CUST0386,02-06-2025,172.52,Online,East,PayPal,
490,CUST0078,25-05-2024,-,In-Store,east,Debit Card,
519,CUST0083,05/18/2026,95.67,In-Store,North,Credit Card,
1117,CUST0159,14 Jul 2020,157.8, Online,North,Credit Card,
1241,CUST0174,31 Jul 2024,164.73,Online,South,Credit Card,
3600,CUST0479,05/12/2024,156.39,In-Store,East,Debit Card,
1292,CUST0179,01-01-2023,,Online,West,PayPal,
1957,CUST0268,2025/08/01,97.98,In-Store,East,Credit Card,
287,CUST0046,12 Feb 2025,172.27,Online,South,Debit Card,
2954,CUST0394,2025/03/24,134.97,Online,NORTH,Credit Card,
2795,CUST0377,2022-10-08,47.03,In-Store, East,Debit Card,
3437,CUST0459 ,2025/05/14,99.87,Online,West,Credit Card,
3182,CUST0426,06/15/2024,90.95,Online,North,PayPal,
1921,CUST0259,2025-02-22,165.43,Instore,South,Credit Card,
914,CUST0132,07/23/2026,150.58, In-Store,South,Debit Card,
3219,CUST0431,09/22/2022,109.87,Online ,North,PayPal,
3353,CUST0445,2024-03-19,105.46,In-Store,West,Debit Card,
2780,CUST0375,24 Nov 2021,99.62,In-Store,south,Credit Card,
458,CUST0075,2023/05/10,62.31,In-Store,North,Credit Card,
666,CUST0102,2021/09/10,140.4,In-Store,west,Debit Card,
3309,CUST0441,07 Feb 2025,135.73,Online,East,Debit Card,
3546,CUST0474,06-03-2023,165.15,ONLINE,East,Credit Card,
3052,CUST0409,20 May 2026,164.27,ONLINE,North,Debit Card,
3475,CUST0462,2025-06-30,155.21,Online,North,PayPal,
1845,CUST0244,17 Sep 2025,104.55,Online,North,Credit Card,
2933,CUST0392,25-04-2022,122.94,In-Store,South,Debit Card,
2136,CUST0292,20-11-2025,187.63,Online,North,Credit Card,
1633,CUST0219,2022/09/20,59.57,In-Store,East,Debit Card,
2121,CUST0290,22 Dec 2024,167.8,Online,East,Credit Card,
763,CUST0112,11 Oct 2025,60.47, In-Store,SOUTH,Debit Card,
443,CUST0071,2022/02/20,148.02,Online,North,Cash,
2424,CUST0334,2023-04-17,123.92,Online,SOUTH,Cash,
2516,CUST0346 ,27 Dec 2024,83.56,Online,North,Credit Card,
2742,CUST0369,2026/07/01,84.89, Online,South,Cash,
325,CUST0052,2025-03-30,81.82,In-Store,North,PayPal,
1564,CUST0209,2024-12-10,169.38,Online,East,Cash,
2476,CUST0340,2025-06-14,175.43,Online,East,Credit Card,
1085,CUST0153,21-06-2025,134.96,Online,West,Credit Card,
524,CUST0084,2023/12/26,148.32,Online,East,Debit Card,
2940,CUST0393,25 Feb 2025,162.05,In-Store,North,Credit Card,
19,CUST0004,13-02-2023,140.49,In-Store,North,Cash,
934,CUST0133,2023/11/14,142.8, Online,North,Credit Card,
2137,CUST0293,27-12-2024,149.8,In-Store,North,Debit Card,
3592,CUST0479,27-11-2022,97.33,In-Store,East,Credit Card,
1047,CUST0149,04 Sep 2022,94.93,In-Store,South,Debit Card,
3191,CUST0428,02/15/2026,110.69,In-Store,West,Debit Card,A
1212,CUST0171 ,01/12/2026,133.15,In-Store,North,Credit Card,
3007,CUST0404,09/27/2022,81.8,In-Store, North,Debit Card,
986,CUST0141,2025/10/09,180.8,Online,West,Debit Card,
1301,CUST0179,10-03-2026,101.02,in-store,West,Credit Card,A
1701,CUST0226,2023-04-01,92.27,In-Store,North,Credit Card,
756,CUST0111,24-04-2024,127.43,Online,North,Credit Card,
2470,CUST0339,2025/08/09,50.22,In-Store,South,Debit Card,
3409,CUST0454,2022/07/28,155.73,In-Store, North,Credit Card,
2454,CUST0338,2025/06/26,180.57, In-Store,North,Credit Card,
12,CUST0002,2024-10-29,22.71,In-Store,South,Debit Card,
25,CUST0004,2024-06-14,34.25,In-Store, North,Credit Card,
2820,CUST0381,13-08-2024,152.07,Online,East,PayPal,
1316,CUST0181,2025/03/16,119.18,Online,West,Debit Card,
677,CUST0104,01/15/2026,104.22,Online,South,Credit Card,
2926,CUST0391,2024/05/27,106.83,Instore,West,Credit Card,
112,CUST0017,2023-03-02,129.79,Online,South,Credit Card,
2012,CUST0276,2024-11-29,164.4,In-Store,West,Credit Card,
2510,CUST0345,02/03/2026,99.02,Online,South,Debit Card,
737,CUST0110,05 Jun 2024,105.04,Online , North,Credit Card,
2349,CUST0324,2021-09-06,62.25,In-Store,South,Debit Card,
2663,CUST0363,14-10-2025,145.29,In-Store, East,Credit Card,
3092,CUST0414,2025/03/24,45.93,In-Store,East,PayPal,
101,CUST0015,18-02-2023,,In-Store, North,Credit Card,
1563,CUST0209,2026/01/03,112.34,Online,East,Debit Card,
3014,CUST0405,04 Nov 2023,115.53,Online ,south,Credit Card,
2199,CUST0303,2020/12/19,118.21,Online,South,Credit Card,
802,CUST0116,04-11-2024,132.61,In-Store,south,PayPal,
1851, CUST0246,2026/04/28,195.63,online,North,Debit Card,A
2171,CUST0297,2026/05/09,113.87,In-Store,north,Credit Card,
2644,CUST0361,2025-10-06,97.57,Online,WEST ,PayPal,
2751,CUST0370,2024-11-23,129.31, Online,West,Credit Card,
2528,CUST0347,2023-12-30,121.02,Online,East,Debit Card,
688,CUST0106,2024-12-20,128.94,In-Store,South,PayPal,
1911,CUST0258,02/15/2026,147.46, Online,North,Credit Card,A
691,CUST0106,04/07/2026,138.26,IN-STORE,South,Credit Card,B
3484,CUST0464,2026/05/28,136.29,In-Store,North,Credit Card,
1570,CUST0209,2022-04-16,91.45,Online ,East,Credit Card,
3031,CUST0406,2023-03-16,135.34,Online,North,Credit Card,
3320,CUST0442,N/A,79.86,In-Store,SOUTH,Credit Card,
229,CUST0035,2021-07-15,5.0,Online ,East,Cash,
1639,CUST0219,2022-09-29,66.54,In-Store,East,Credit Card,
1504,CUST0201,23-11-2024,126.82,In-Store,South,Credit Card,
3257,CUST0438,03-06-2025,174.95,Online,South,Credit Card,
2910,CUST0390,2024-03-19,150.85,In-Store,North,Debit Card,
3528,CUST0471,2025/04/05,139.16,IN-STORE,East,PayPal,
1216,CUST0171,17-03-2024,71.82,Online,North,Credit Card,
54,CUST0007,13-11-2021,119.92,Online,North,Cash,
3202,CUST0429,2024/05/20,111.01,Online,SOUTH,Cash,
2872,CUST0386,02/09/2025,111.4,In-Store,East,Debit Card,
1969,CUST0270,18-08-2023,134.98,Online,West,PayPal,
1092,CUST0155,20-10-2025,159.27,Instore,West,Debit Card,
2460,CUST0338,03-01-2024,96.13,In-Store,North,Credit Card,
2606,CUST0356,2023-08-09,81.17,In-Store,East,Cash,
3011,CUST0405,08 Jan 2026,147.19, In-Store,South,Debit Card,
2408,CUST0332,09/05/2024,68.99,Online,North,Debit Card,
1690,CUST0225,2025/09/12,$125.58,Online,North,Credit Card,
3126,CUST0418,12 Oct 2025,101.79,Online,South,Debit Card,
1780,CUST0236,2024-07-19,144.88,ONLINE,NORTH,PayPal,
2255,CUST0311,10/12/2025,163.29,Online,west,Debit Card,
2903,CUST0388,10/11/2025,148.48,in-store,South,Credit Card,
94,CUST0013,2022/12/02,108.4,Instore,West,Cash,
3346,CUST0444,25 Dec 2025,61.09,,East,Debit Card,
3572,CUST0477,07/19/2020,89.24,Online,West,Credit Card,
2123,CUST0290,14 Jan 2024,120.68,Online,East,Credit Card,
692,CUST0106,24 Feb 2023,190.65,Online,South,Debit Card,
2714,cust0367,13 May 2026,165.56,In-Store,East,,
2619,CUST0358,2023/04/16,105.38,Online,North,Credit Card,
2212,CUST0305,07/08/2021,108.22,In-Store,West,Credit Card,
2057,CUST0280,24 Jul 2026,121.66,Online ,West,Debit Card,
3388,CUST0453,04/11/2023,85.91,Online ,East,Credit Card,
1516,CUST0204,08-04-2026,76.18,Online ,SOUTH,Debit Card,B
558,CUST0088,2024/07/21,197.53,Online,West,PayPal,
3121,CUST0418,2024/03/25,N/A,In-Store,SOUTH,PayPal,
2085,CUST0287,2026/06/18,,In-Store,West,Debit Card,
2360,CUST0326,2021/12/06,116.39,Online,West,Credit Card,
88,CUST0012,13-03-2026,117.03,In-Store,South,Debit Card,B
2848,CUST0384,2024/04/17,123.88,In-Store,West,Credit Card,
1282,CUST0178,06 Dec 2023,81.01,ONLINE,North,Cash,
2305,CUST0318,2023-05-30,126.63,In-Store,East,Cash,
2119,CUST0290,2026/05/07,127.66,Online,east,Cash,
1312,CUST0181,20-11-2022,,In-Store,West,Credit Card,
2942,CUST0393,04/09/2026,112.73,Online, North,Credit Card,A
1534,CUST0206,2022-09-18,131.54,Online,North,Debit Card,
1985,CUST0274,2023-10-27,93.33,Online,East,Debit Card,
3209,CUST0429,30 Jan 2025,224.03,Online,South,Credit Card,
262,CUST0041,2022/09/04,95.81,Online,West,,
856,CUST0126,21-03-2023,N/A,Online,East,Credit Card,
751,CUST0111,29-03-2025,113.47,Online,North,PayPal,
310,CUST0049,09-06-2026,70.48,In-Store,west,Debit Card,
2890,CUST0387,27-01-2026,121.74, Online,South,Cash,
